"site","id","genera","sex","mass_log","age","taken_blood","tested_tissue5s","tested_tissue16s","path_presence","hel_presence","hel_load","hel_rich","tic_presence","tic_load","tic_rich","path_rich","macro_load","site_area_log","site_path_rich","site_vert_rich","site_rod_shan","site_pred_shan","site_qil_18","hel_load_log","tic_load_log","data","date","data_type"
"HOS","A325","NEFU","F",2.181843588,"A",NA,0,0,0,0,0,0,1,1,1,1,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,0.693147180559945,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A48","NEFU","M",2.01911629,"J",NA,0,0,0,NA,NA,NA,1,1,1,1,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0.693147180559945,14.6430006027222,"2018-04-01","tmean"
"HOS","A48","NEFU","M",2.01911629,"J",NA,0,0,0,NA,NA,NA,1,1,1,1,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0.693147180559945,25.9109992980957,"2018-04-01","ppt"
"HOS","A48","NEFU","M",2.01911629,"J",NA,0,0,0,NA,NA,NA,1,1,1,1,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0.693147180559945,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A49","PERO","M",1.469822016,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0,14.6430006027222,"2018-04-01","tmean"
"HOS","A49","PERO","M",1.469822016,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0,25.9109992980957,"2018-04-01","ppt"
"HOS","A49","PERO","M",1.469822016,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A50","PERO","M",1.40654018,"A",NA,1,0,1,0,0,0,1,2,1,2,2,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,1.09861228866811,14.6430006027222,"2018-04-01","tmean"
"HOS","A50","PERO","M",1.40654018,"A",NA,1,0,1,0,0,0,1,2,1,2,2,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,1.09861228866811,25.9109992980957,"2018-04-01","ppt"
"HOS","A50","PERO","M",1.40654018,"A",NA,1,0,1,0,0,0,1,2,1,2,2,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,1.09861228866811,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A53","PERO","M",1.401400541,"A",0,1,0,1,0,0,0,1,1,1,2,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,0.693147180559945,14.6430006027222,"2018-04-01","tmean"
"HOS","A53","PERO","M",1.401400541,"A",0,1,0,1,0,0,0,1,1,1,2,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,0.693147180559945,25.9109992980957,"2018-04-01","ppt"
"HOS","A53","PERO","M",1.401400541,"A",0,1,0,1,0,0,0,1,1,1,2,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,0.693147180559945,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A54","NEFU","F",2.499687083,"A",NA,1,0,1,0,0,0,1,11,1,2,11,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,2.484906649788,14.6430006027222,"2018-04-01","tmean"
"HOS","A54","NEFU","F",2.499687083,"A",NA,1,0,1,0,0,0,1,11,1,2,11,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,2.484906649788,25.9109992980957,"2018-04-01","ppt"
"HOS","A54","NEFU","F",2.499687083,"A",NA,1,0,1,0,0,0,1,11,1,2,11,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,2.484906649788,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A55","NEFU","M",2.049218023,"J",0,0,0,0,NA,NA,NA,1,5,1,1,5,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,1.79175946922805,14.6430006027222,"2018-04-01","tmean"
"HOS","A55","NEFU","M",2.049218023,"J",0,0,0,0,NA,NA,NA,1,5,1,1,5,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,1.79175946922805,25.9109992980957,"2018-04-01","ppt"
"HOS","A55","NEFU","M",2.049218023,"J",0,0,0,0,NA,NA,NA,1,5,1,1,5,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,1.79175946922805,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A56","NEFU","M",2.491361694,"A",NA,1,1,1,1,5,1,1,2,1,3,7,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,1.79175946922805,1.09861228866811,14.6430006027222,"2018-04-01","tmean"
"HOS","A56","NEFU","M",2.491361694,"A",NA,1,1,1,1,5,1,1,2,1,3,7,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,1.79175946922805,1.09861228866811,25.9109992980957,"2018-04-01","ppt"
"HOS","A56","NEFU","M",2.491361694,"A",NA,1,1,1,1,5,1,1,2,1,3,7,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,1.79175946922805,1.09861228866811,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A57","PERO","M",1.439332694,"A",NA,0,0,0,NA,NA,NA,1,1,1,1,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0.693147180559945,14.6430006027222,"2018-04-01","tmean"
"HOS","A57","PERO","M",1.439332694,"A",NA,0,0,0,NA,NA,NA,1,1,1,1,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0.693147180559945,25.9109992980957,"2018-04-01","ppt"
"HOS","A57","PERO","M",1.439332694,"A",NA,0,0,0,NA,NA,NA,1,1,1,1,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0.693147180559945,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A571","PERO","F",1.414973348,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0,14.6430006027222,"2018-04-01","tmean"
"HOS","A571","PERO","F",1.414973348,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0,25.9109992980957,"2018-04-01","ppt"
"HOS","A571","PERO","F",1.414973348,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A573","NEFU","F",2.334453751,"A",NA,0,0,0,0,0,0,1,1,1,1,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,0.693147180559945,14.6430006027222,"2018-04-01","tmean"
"HOS","A573","NEFU","F",2.334453751,"A",NA,0,0,0,0,0,0,1,1,1,1,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,0.693147180559945,25.9109992980957,"2018-04-01","ppt"
"HOS","A573","NEFU","F",2.334453751,"A",NA,0,0,0,0,0,0,1,1,1,1,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,0.693147180559945,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A574","PERO","M",1.609594409,"A",1,0,0,1,1,3,1,1,1,1,3,4,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,1.38629436111989,0.693147180559945,14.6430006027222,"2018-04-01","tmean"
"HOS","A574","PERO","M",1.609594409,"A",1,0,0,1,1,3,1,1,1,1,3,4,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,1.38629436111989,0.693147180559945,25.9109992980957,"2018-04-01","ppt"
"HOS","A574","PERO","M",1.609594409,"A",1,0,0,1,1,3,1,1,1,1,3,4,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,1.38629436111989,0.693147180559945,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A58","PERO","M",1.67669361,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0,14.6430006027222,"2018-04-01","tmean"
"HOS","A58","PERO","M",1.67669361,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0,25.9109992980957,"2018-04-01","ppt"
"HOS","A58","PERO","M",1.67669361,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A64","PERO","M",1.419955748,"A",NA,0,1,1,0,0,0,1,1,1,1,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,0.693147180559945,14.6430006027222,"2018-04-01","tmean"
"HOS","A64","PERO","M",1.419955748,"A",NA,0,1,1,0,0,0,1,1,1,1,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,0.693147180559945,25.9109992980957,"2018-04-01","ppt"
"HOS","A64","PERO","M",1.419955748,"A",NA,0,1,1,0,0,0,1,1,1,1,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,0.693147180559945,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A65","PERO","M",1.392696953,"A",NA,0,0,0,0,0,0,1,5,1,1,5,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,1.79175946922805,14.6430006027222,"2018-04-01","tmean"
"HOS","A65","PERO","M",1.392696953,"A",NA,0,0,0,0,0,0,1,5,1,1,5,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,1.79175946922805,25.9109992980957,"2018-04-01","ppt"
"HOS","A65","PERO","M",1.392696953,"A",NA,0,0,0,0,0,0,1,5,1,1,5,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,1.79175946922805,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A66","NEFU","F",2.328379603,"A",NA,1,NA,1,0,0,0,0,0,0,1,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,0,14.6430006027222,"2018-04-01","tmean"
"HOS","A66","NEFU","F",2.328379603,"A",NA,1,NA,1,0,0,0,0,0,0,1,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,0,25.9109992980957,"2018-04-01","ppt"
"HOS","A66","NEFU","F",2.328379603,"A",NA,1,NA,1,0,0,0,0,0,0,1,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,0,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A67","NEFU","M",2.149219113,"J",NA,0,0,0,NA,NA,NA,1,1,1,1,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0.693147180559945,14.6430006027222,"2018-04-01","tmean"
"HOS","A67","NEFU","M",2.149219113,"J",NA,0,0,0,NA,NA,NA,1,1,1,1,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0.693147180559945,25.9109992980957,"2018-04-01","ppt"
"HOS","A67","NEFU","M",2.149219113,"J",NA,0,0,0,NA,NA,NA,1,1,1,1,1,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0.693147180559945,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A68","NEFU","M",2.586587305,"A",NA,0,1,1,0,0,0,1,10,1,1,10,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,2.39789527279837,14.6430006027222,"2018-04-01","tmean"
"HOS","A68","NEFU","M",2.586587305,"A",NA,0,1,1,0,0,0,1,10,1,1,10,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,2.39789527279837,25.9109992980957,"2018-04-01","ppt"
"HOS","A68","NEFU","M",2.586587305,"A",NA,0,1,1,0,0,0,1,10,1,1,10,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,0,2.39789527279837,15.4409999847412,"2018-04-01","vpdmax"
"HOS","A75","PERO","F",1.431363764,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0,14.6430006027222,"2018-04-01","tmean"
"HOS","A75","PERO","F",1.431363764,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0,25.9109992980957,"2018-04-01","ppt"
"HOS","A75","PERO","F",1.431363764,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0,15.4409999847412,"2018-04-01","vpdmax"
"HOS","N/A","PERO","F",1.439332694,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0,14.6430006027222,"2018-04-01","tmean"
"HOS","N/A","PERO","F",1.439332694,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0,25.9109992980957,"2018-04-01","ppt"
"HOS","N/A","PERO","F",1.439332694,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,NA,0,15.4409999847412,"2018-04-01","vpdmax"
"HOS","S912","NEFU","F",2.413299764,"A",0,1,NA,1,1,9,1,0,0,0,2,9,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,2.30258509299405,0,14.6430006027222,"2018-04-01","tmean"
"HOS","S912","NEFU","F",2.413299764,"A",0,1,NA,1,1,9,1,0,0,0,2,9,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,2.30258509299405,0,25.9109992980957,"2018-04-01","ppt"
"HOS","S912","NEFU","F",2.413299764,"A",0,1,NA,1,1,9,1,0,0,0,2,9,-0.4050289,0.4977829,0.7130846,-0.03533295,-0.1460686,-0.04398562,2.30258509299405,0,15.4409999847412,"2018-04-01","vpdmax"
"JSCP","2332","PERO","M",1.380211242,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","2332","PERO","M",1.380211242,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","2332","PERO","M",1.380211242,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","2335","NEFU","F",2.522444234,"A",NA,0,0,0,1,3,1,0,0,0,1,3,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,1.38629436111989,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","2335","NEFU","F",2.522444234,"A",NA,0,0,0,1,3,1,0,0,0,1,3,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,1.38629436111989,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","2335","NEFU","F",2.522444234,"A",NA,0,0,0,1,3,1,0,0,0,1,3,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,1.38629436111989,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","2365","PERO","M",1.380211242,"A",0,0,0,0,NA,NA,NA,1,1,1,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0.693147180559945,13.6400003433228,"2018-04-01","tmean"
"JSCP","2365","PERO","M",1.380211242,"A",0,0,0,0,NA,NA,NA,1,1,1,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0.693147180559945,73.9059982299805,"2018-04-01","ppt"
"JSCP","2365","PERO","M",1.380211242,"A",0,0,0,0,NA,NA,NA,1,1,1,1,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0.693147180559945,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","2378","PERO","M",1.414973348,"A",1,0,0,1,NA,NA,NA,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","2378","PERO","M",1.414973348,"A",1,0,0,1,NA,NA,NA,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","2378","PERO","M",1.414973348,"A",1,0,0,1,NA,NA,NA,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","2385","PERO","M",1.397940009,"A",0,0,0,0,NA,NA,NA,1,2,1,1,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,1.09861228866811,13.6400003433228,"2018-04-01","tmean"
"JSCP","2385","PERO","M",1.397940009,"A",0,0,0,0,NA,NA,NA,1,2,1,1,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,1.09861228866811,73.9059982299805,"2018-04-01","ppt"
"JSCP","2385","PERO","M",1.397940009,"A",0,0,0,0,NA,NA,NA,1,2,1,1,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,1.09861228866811,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","2386","PERO","F",1.491361694,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","2386","PERO","F",1.491361694,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","2386","PERO","F",1.491361694,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","2387","PERO","M",1.447158031,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","2387","PERO","M",1.447158031,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","2387","PERO","M",1.447158031,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","2388","NEFU","F",2.447158031,"A",0,1,1,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","2388","NEFU","F",2.447158031,"A",0,1,1,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","2388","NEFU","F",2.447158031,"A",0,1,1,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","2391","PERO","F",1.531478917,"A",NA,0,0,0,NA,NA,NA,1,2,1,1,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,1.09861228866811,13.6400003433228,"2018-04-01","tmean"
"JSCP","2391","PERO","F",1.531478917,"A",NA,0,0,0,NA,NA,NA,1,2,1,1,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,1.09861228866811,73.9059982299805,"2018-04-01","ppt"
"JSCP","2391","PERO","F",1.531478917,"A",NA,0,0,0,NA,NA,NA,1,2,1,1,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,1.09861228866811,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","2393","NEFU","M",2.615950052,"A",0,1,1,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","2393","NEFU","M",2.615950052,"A",0,1,1,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","2393","NEFU","M",2.615950052,"A",0,1,1,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","2396","PERO","F",1.447158031,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","2396","PERO","F",1.447158031,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","2396","PERO","F",1.447158031,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","2833","NEFU","F",2.45331834,"A",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","2833","NEFU","F",2.45331834,"A",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","2833","NEFU","F",2.45331834,"A",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A186","PERO","M",1.361727836,"A",0,0,0,0,NA,NA,NA,1,2,1,1,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,1.09861228866811,13.6400003433228,"2018-04-01","tmean"
"JSCP","A186","PERO","M",1.361727836,"A",0,0,0,0,NA,NA,NA,1,2,1,1,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,1.09861228866811,73.9059982299805,"2018-04-01","ppt"
"JSCP","A186","PERO","M",1.361727836,"A",0,0,0,0,NA,NA,NA,1,2,1,1,2,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,1.09861228866811,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A187","PERO","F",1.414973348,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A187","PERO","F",1.414973348,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A187","PERO","F",1.414973348,"A",NA,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A188","PERO","M",1.371067862,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A188","PERO","M",1.371067862,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A188","PERO","M",1.371067862,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A189","PERO","M",1.371067862,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A189","PERO","M",1.371067862,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A189","PERO","M",1.371067862,"A",0,0,0,0,NA,NA,NA,0,0,0,0,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A190","PERO","F",1.371067862,"A",1,0,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,13.6400003433228,"2018-04-01","tmean"
"JSCP","A190","PERO","F",1.371067862,"A",1,0,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,73.9059982299805,"2018-04-01","ppt"
"JSCP","A190","PERO","F",1.371067862,"A",1,0,0,1,0,0,0,0,0,0,1,0,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,0,0,9.76299953460693,"2018-04-01","vpdmax"
"JSCP","A191","PERO","F",1.33243846,"A",NA,0,0,0,NA,NA,NA,1,1,2,2,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0.693147180559945,13.6400003433228,"2018-04-01","tmean"
"JSCP","A191","PERO","F",1.33243846,"A",NA,0,0,0,NA,NA,NA,1,1,2,2,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0.693147180559945,73.9059982299805,"2018-04-01","ppt"
"JSCP","A191","PERO","F",1.33243846,"A",NA,0,0,0,NA,NA,NA,1,1,2,2,1,-1.103821,0.49778295,-1.6782956,-1.52744892,-1.7291196,-0.87315524,NA,0.693147180559945,9.76299953460693,"2018-04-01","vpdmax"
